predicted,ground-truth
4.1780152880153985,4
4.470831214344855,5
4.4473392301680175,5
4.515383103398292,5
3.6310451484832784,4
3.519558687716488,5
4.923602288468274,5
4.4791087196837935,4
2.70493984046218,2
3.027998807949983,3
4.012871452067912,4
4.644307033731337,5
5.0,5
3.0580806781176246,3
4.449525293683117,4
4.962968559871675,5
4.657162533291236,5
4.320783673443326,5
4.883607376343103,4
4.9893158318119255,5
4.99340831078143,5
4.194518632816997,5
4.353422884853336,5
3.0468289798218873,3
4.8693022085966335,5
3.9915378093583924,4
4.137500761376292,4
4.985261972038052,5
4.866887395043766,5
4.932728093605474,5
4.98413626594602,5
4.9815431274057405,5
4.038257991292367,4
4.54746911195749,5
4.9618908634022425,5
4.987312999343487,5
4.39964936927764,5
4.9207511244075475,5
4.029273300112788,5
4.912979999874123,5
4.920981041340451,5
3.7231833333569075,3
4.214855351507814,5
4.312810156581721,5
4.0257217352038355,4
3.824808783192853,5
4.00950700251887,4
3.5092925236040893,2
4.0668986428219585,4
4.961753765296871,5
4.238041483480043,5
3.5657955626720086,4
3.9815574562101372,4
4.010759188164595,4
3.9995068871664,4
3.708367480417188,2
4.9872677772059975,5
5.0,5
3.9849420788561845,5
2.106329669175459,2
3.105423399632027,3
4.914891102938311,5
2.064378542405042,2
4.501633484068126,3
3.851506356916702,4
5.0,3
4.6512220607603485,5
5.0,5
3.3128422963358224,2
4.931727691783245,5
4.038381393306766,4
4.992138385619907,5
3.9902026682402214,4
3.66068022162943,1
4.867581986882356,4
4.080792516866656,4
4.955330812396152,5
4.989726888515754,5
1.0322898719180595,1
3.51049165087367,3
3.096370722192673,3
4.132985953570837,4
4.348041395441613,5
4.772447039404103,5
4.9860175059826055,5
3.7678706488116753,2
2.620695616961153,3
3.940195226449193,4
3.1886315234827256,3
4.277420287835242,1
4.159554493351958,4
4.996423351567982,5
4.029761421971216,5
4.516988353267931,5
5.0,5
4.027426972434163,4
4.852095513453683,5
4.767094009630549,5
5.0,5
4.370716217100851,1
3.966263308052223,5
3.999422041822758,4
3.999297723003323,4
4.957799935366014,5
4.941308125082075,5
3.766277856157582,4
4.953675900297686,5
4.964015280356778,5
4.964897215209312,5
4.724805773820505,5
4.826050506990872,5
4.99193160199463,5
3.9871043625177105,4
1.0552553372244666,1
4.9825059066783215,5
4.896874543660508,5
4.060753586120163,4
4.833408449571692,5
3.532992874413813,5
4.623079826970848,5
4.244662074956442,4
4.818209012956056,5
4.911466130365558,5
3.570772424361804,4
4.056320298833272,4
3.373484587730073,5
4.923780193619341,5
4.7075891773877245,5
4.656573652229155,5
4.083907939087996,3
4.963911569569094,5
4.965108099085951,5
4.988376972329483,5
4.227001454033274,5
4.560444478911713,5
4.949223581043278,4
5.0,5
5.0,5
4.968611029205629,5
4.9216652431316525,5
4.140717938909069,5
3.063010142292324,3
4.892128906820398,5
3.355618922894195,4
4.0955171676578095,2
4.94852197565065,5
4.930750389845042,5
4.00407104789048,4
3.048382978999487,3
3.0380215448060337,3
1.0794155663421727,1
3.338024828426022,4
4.93772187221955,5
4.511880260102937,4
3.894220853855188,4
3.264864006639603,4
4.089164238228137,3
3.9779323044176915,4
4.627146648449328,5
3.9377695849848258,4
3.500692244304574,3
2.2176558632975847,2
4.99224746346403,5
3.0069546270463627,3
4.943461433150375,5
4.816780399804649,5
4.914379912790711,5
4.8382223964283035,5
1.023143034569335,1
5.0,5
4.2709666944693945,4
2.0643843750777737,2
4.195349768533562,4
4.094679642534064,4
2.2425263246419975,2
4.980629074483592,5
4.0479893335566,4
3.135807769765752,3
4.968671367689751,5
3.837139076588852,3
4.632760929502547,5
4.97845503075432,5
4.631469600310878,4
4.692198753213044,5
4.363316033520188,4
4.138720112226888,5
4.25838574312497,5
3.167502107709483,5
4.983872534708705,5
3.6672933003451336,3
4.712435777138939,5
3.999340984460797,4
4.991604820544504,5
4.058562474808472,4
4.960019914664075,5
4.891076099411968,5
1.4203746562380415,1
4.424472787075103,4
4.986666531769488,5
3.393638513739076,3
3.8397562522953077,4
4.903311929109051,5
3.779250475151774,2
4.914153162151975,5
3.9991817746149185,2
4.726238931265471,5
4.440955786514783,5
4.122984434443352,5
3.918366570702439,4
3.616172212079372,5
4.399450661128515,5
4.634355658310733,5
4.990669134404182,5
3.984460423059344,4
4.713138177872204,5
3.7503534485768992,3
4.877589570061247,5
4.021205573127156,5
4.978601378083038,5
4.415634562090075,5
4.943798304530144,5
4.034211995159014,4
3.792642193581691,4
5.0,5
4.509234348398709,5
4.023809238707419,4
4.944136584741045,5
3.694550296686399,3
2.786271755816747,1
3.1065935447423607,3
3.471044110106574,4
4.992610001912802,5
4.95152502589906,5
4.941223739526701,5
3.8787114665140523,5
4.926023297706535,5
4.091637781879985,4
4.650560839052955,5
4.563079402156228,4
4.990154002453438,5
3.9295386924478004,4
4.855792003822548,5
4.949067606563381,5
4.390141876006046,5
4.5042795791038115,4
1.5547033199560998,1
4.324383962684044,5
4.986263176579301,5
4.905977742480371,5
4.573433681378995,4
4.970589262394508,5
4.989373989744674,5
5.0,5
4.144034255868775,4
4.770633313840744,5
4.128429007745425,5
4.287524040657233,5
4.994026555407326,5
4.545401825389714,5
4.986998786007616,5
4.18379153184269,2
4.724077749402399,5
4.30338352122299,5
4.77119325533804,4
4.951251465803369,5
3.9937304318925335,4
3.016279891187311,3
4.956434162424567,5
4.721471561304762,5
4.9888099413422955,5
1.3961115329174936,1
4.435229939628061,5
4.796737174641489,5
3.975396387857317,4
3.500198241753383,3
4.973467636039935,5
3.1113941872534845,3
4.61176590335388,5
4.812776503117179,5
3.697962897156893,3
4.024542178633415,4
4.832475137606796,3
4.374519347594396,4
4.627846425798383,5
4.490285120797146,4
4.600377044633274,5
4.973066709133974,5
4.440658948650936,4
4.641341021229083,1
4.958607604966074,5
4.431606675928897,3
4.177373831122718,4
5.0,5
4.645488149725877,2
4.981980474480165,5
4.196327909045816,5
4.762818789197491,5
4.624692001778028,5
3.996955848872277,4
2.317666246111216,2
4.993489622213266,5
4.909771432262003,5
2.6599058896390955,2
4.772905520110333,4
2.127281180619964,2
4.426386270873632,5
4.027935444453386,4
4.993015439249721,5
4.474342460877575,5
4.937085760082444,5
4.891746466148366,5
4.987679885622784,5
4.842780480473648,5
4.958414590211043,5
3.9241651991491286,4
4.656906825953289,5
4.190097198968145,5
4.959655703297173,5
4.043041682727021,4
4.983676267917237,5
4.4721895727536065,5
4.932331150423187,5
4.588294003640711,4
3.9976886374830887,4
4.675871225642996,5
3.0568656287060105,3
4.925079821813972,5
4.236880571322113,4
4.948659069048977,5
2.7926067292378476,5
3.729034061168006,4
4.2050356095325725,4
4.992877614173023,5
3.989631285251039,4
4.062835674592332,2
2.818292012539646,2
5.0,5
4.581116024728237,3
4.987602732356134,5
4.642703578727152,5
5.0,5
4.379091469204386,5
4.018125005892112,4
4.0049957258852436,4
4.258475339750666,4
4.812705566138084,5
4.0695039074038535,4
4.637326631735415,5
4.551287356734368,4
4.990554397617874,5
4.605493074516522,5
3.381399637167283,4
4.813746645800519,5
4.410951325357513,5
4.935600814085102,5
1.1132535283499005,1
4.972594031268163,5
3.883054199250312,3
4.351012790351309,4
4.679818568881329,4
3.950396105452486,5
3.1121770050871547,3
1.1315749668025967,1
4.541186907182982,4
4.916500254098689,5
4.145532957770139,5
4.869503589653555,5
4.5094342426836755,5
3.146156898699173,3
4.841033056320517,5
4.019934660398996,4
4.640040211974439,5
4.964822136664397,5
3.8612452824382384,3
4.853303765586154,5
3.9973982416852105,4
4.474542733214821,3
3.988874088989899,4
4.4873541304132685,5
4.966694163029135,5
4.9065084300157205,5
4.869591760784657,5
4.975530371191573,5
5.0,5
3.1589186492435686,3
1.2858411582753515,1
3.4293364593756963,3
4.78689081630108,5
5.0,5
4.986649452596328,5
5.0,5
4.265450440319185,4
2.3001228734876773,2
4.469959899896624,5
3.756049531019199,4
3.36516506705974,3
3.991136281545375,4
4.056123651372471,4
4.006363466814073,4
3.9362636436021443,2
4.010111408595013,4
4.390228470323064,4
3.089315284099664,4
4.781150401807316,5
5.0,5
3.8773003976808185,4
4.9585424480469324,5
4.140645908887177,3
3.024856720869694,3
4.952997630771429,5
4.028204740279993,4
4.185899849071994,4
4.176934185475912,4
4.27009073468854,4
4.273881750420038,4
4.695543058018377,3
4.001293034535198,4
4.930769706062847,5
4.401528267977178,3
4.096419902983757,5
4.698704871247167,5
4.333972311663722,5
4.901946458475355,5
3.9970800345601734,4
4.381327201222395,5
5.0,5
3.984203478165807,4
3.9879532738517254,4
4.113311974777617,4
3.642761602025017,4
4.894041668454415,5
4.9604990604418155,5
4.092767702517303,5
4.957866448236855,5
4.913958817053954,5
4.1774269241530435,3
3.576043903587847,2
4.548805981771485,4
4.048813486968817,4
4.547772985573743,4
2.091600289883868,2
4.6210290052183876,5
4.427171304574128,5
4.842744319742334,5
4.963611790900654,5
2.3191988553299567,2
4.024944342190599,4
1.013952895574861,1
4.955139028899291,5
4.625492695252625,4
4.329205882568051,5
4.896464275455218,5
4.315275228288173,5
4.012002380902079,4
3.944120204686449,3
4.910433796595222,5
3.942333640910448,4
4.39584841742637,4
3.774609205656523,2
4.0358287382696885,5
4.984954560327385,5
4.678213627255536,5
4.100595627718216,4
4.939621451675489,5
3.158732906349403,3
4.970759764562924,5
4.93910429491778,5
2.991209258471986,3
4.979279060330501,5
2.5121178786221927,2
4.203266388554239,5
4.795673231016746,5
3.189893839589006,3
3.280376148433252,4
3.970734178687317,4
4.000731237017119,4
4.596713647014399,5
3.943271848528461,5
4.013936334410483,5
3.9409464792901807,3
4.951740848024632,5
2.6151850806498302,2
4.9915804451007375,5
4.939159388696774,5
4.180503371157519,4
4.716753100250195,5
4.599997648157895,5
3.1801661495880524,4
3.7318204548417233,5
4.102573692605509,4
3.9837859091571732,4
3.7731975674628235,4
3.4192781313912457,5
4.958298682617675,5
4.979574227879279,5
4.951353388932628,5
3.663007675273314,3
4.624087972672099,3
4.973075296593858,5
4.402172547270349,5
3.9351652030454587,4
3.984787516082812,4
4.985524368181623,5
4.976853176808078,5
4.948275329100346,5
4.317059040358409,5
4.110974806850635,4
3.8923934034898,3
4.4917246339774675,5
3.0905798422331223,3
4.972789105852442,5
4.708136821829047,5
4.982538694579541,5
4.923249053288185,5
2.066471131172307,2
4.982430930968878,5
3.608061305131685,4
4.859439399651061,5
4.9812657738236314,5
3.723607568857985,4
4.81870568768679,5
3.320816923926489,3
4.166910914727713,5
1.0471909926492735,1
4.895734484753391,5
4.992763939685875,5
4.967811063754734,5
1.214317195309195,1
4.982734112018785,5
4.1253899880810385,4
4.322532920887549,5
4.798552653542888,5
4.993543222769846,5
4.009858243908131,4
3.4533414246126015,4
3.3321902441341096,4
4.920182923901768,5
3.2204442499572568,4
1.048541561127353,1
4.07072681745451,4
4.895090819749384,5
3.848279851397506,3
4.371288883964788,5
3.0538991896242096,3
4.815858183076932,3
3.411448657226429,5
4.8516090126643,5
1.4112485706684668,1
4.786535007292055,5
5.0,5
4.953050329259251,5
4.9413171643112355,5
4.151220276214763,4
4.985506321225997,5
3.814910497578581,5
4.938533555009253,5
3.9601750833876834,4
4.888303469176187,5
3.7720230029676456,3
4.200579371281476,4
4.81854413730249,5
3.7125250119420032,1
5.0,5
4.996836547442289,5
3.9970531590624434,4
4.532325730922727,5
3.045226887967776,3
4.276683071469139,4
3.944148490559905,4
4.961114683662207,5
3.89367827430117,2
2.6389253820172027,2
4.0688390458528065,4
4.990451061696155,5
4.899016302437074,5
4.500167128812589,4
4.1898701245664345,4
4.391503918956915,4
4.925722016056384,5
3.7231414794118143,3
4.962267883065964,5
5.0,5
3.1006602266750556,5
3.7071474303704215,4
3.140489192547079,2
4.988936154195401,5
4.157205371222809,4
4.901504440555703,4
4.970923887019322,5
4.936693071552824,5
4.980918246577832,5
4.985713226183909,5
4.985942858051949,5
3.755807457700086,3
4.297628383642859,4
4.38583077940053,3
4.443124126936272,4
4.8779754695444115,5
4.0979209660835885,2
4.835028856598601,5
4.9478287053913,5
3.2021534684219737,3
2.4007576636059706,2
3.9871880035085945,4
4.957383739780205,4
4.3082839467463145,5
4.76626809560666,5
4.897321932102267,5
4.351058123275001,5
4.9929371282301895,5
4.633485176822311,5
4.895867674827356,5
4.9027675989734325,5
4.034497130966072,4
4.965534026268918,5
3.9958323918393717,4
4.39656006222491,5
3.648780589649161,5
1.0220851495018957,1
4.9451922004037865,5
4.002776068555052,5
4.697132573419065,5
4.713515949574286,5
4.250113522461304,4
4.861687357346185,5
4.9782683066825255,5
3.7981842279397977,3
4.283890467937711,3
3.8642625426500254,3
4.855856293234031,5
4.575877868183813,5
2.4502789734467707,1
4.970851293368946,5
4.121407027242779,5
3.5834429332701947,3
4.593405422111685,5
4.238753293828556,5
4.011445660507967,4
4.960672562305665,5
4.591036268979493,5
4.069930305129136,4
4.003269237269698,4
4.988656414869299,5
4.221431886565386,4
4.996602276720126,5
4.285417067140575,5
3.8659147387443165,4
4.733831355285409,5
4.903731113887023,5
1.0563552460851757,1
4.9684839228866675,5
4.912738698729262,5
3.4600483524352805,2
4.907441435777828,5
4.18508758660737,5
4.136516894569148,4
4.827539396486007,5
4.997697133476425,5
1.0222000961486548,1
4.007521807905244,4
4.958002831143965,5
4.165590750534791,4
4.005454019747412,4
1.0347991946203987,1
4.299996422207168,3
4.076072196598578,3
4.611733109641736,3
4.988087407799819,5
4.936397505899448,5
4.917627141095059,5
4.8628861620649255,5
2.89273668171749,5
4.013128554313411,4
4.88644699756436,5
4.35237291119983,1
4.640496466898656,5
3.268134664152418,5
4.884641825945358,5
4.927936309429029,5
3.8502805936322684,4
4.931089383813486,5
3.066362474747615,3
4.059061248527449,4
4.45096907959073,5
4.710378808082193,5
4.0538978761723286,4
4.983678902919783,5
4.987930372611693,5
4.973742769432429,5
5.0,5
4.921946714081457,5
4.982031063853152,5
3.0476753350434747,3
4.993943666840604,5
4.386771432726532,5
4.9795998556666845,5
5.0,5
4.575524279822387,5
4.259659111765266,5
4.978764314494057,5
4.744188813860621,3
1.433089821832291,1
2.182092063986254,2
4.812714059296955,5
2.9296430176245623,1
4.54378617748667,5
4.688508984357818,5
4.052616522149438,4
4.909232362191152,5
4.92844699006385,5
4.0557595181319375,5
3.700000868482548,5
2.027980146071383,2
3.7385613549200847,4
4.855069668365763,5
4.288578885234136,5
5.0,5
4.942371382908029,5
3.827046774000201,5
3.948043728349105,5
4.26357729739078,4
4.012705345692023,4
4.228825134256061,2
4.942012931228013,5
3.8200611328175422,4
3.6674895317045486,2
3.9723132706288253,3
1.0630276965684755,1
4.729556155488686,5
1.0338810676987789,1
4.9931740990717595,5
4.915859548373182,5
4.989775250055847,5
3.988907745490644,4
4.974310494750209,5
4.955127715022969,5
4.992110629967905,5
4.760883303700545,5
4.469370471752845,5
4.998769323638859,5
4.511214754381488,5
4.282615341062024,4
4.959470738490719,5
4.834208897672175,5
3.2568083501688405,4
4.02368600064297,4
4.522623589212765,3
4.975951685483417,5
2.049767130693372,2
2.9359917669672715,3
4.981571836681855,5
4.8492754699629605,5
4.5003031263438436,4
4.2420327242573626,4
4.624064558470659,5
4.778684093603069,5
4.0029162798259135,4
3.992414468585166,4
4.9321928754653115,5
4.004763489374877,4
3.55606852449037,5
4.252955738735856,5
4.018698573757795,4
4.979929119867055,5
4.041018620855011,4
3.2875518620631734,5
3.643719874391683,4
4.3667596927936225,4
3.9695232615690297,4
4.315129136223682,5
4.943573718697316,5
3.953724227218457,4
4.966324938233773,5
4.004967591518472,4
4.979973457621171,5
4.771803061003532,5
3.9469227919525376,4
3.918599075081464,3
3.122594272254947,3
4.824968501744898,5
4.591645415452159,5
4.34599199906035,5
3.402125301660209,5
3.8831895787006836,5
4.997543847557627,5
4.020524702730587,4
4.920392097080645,4
4.941402959453588,5
5.0,5
4.701829401347632,5
2.9151842908089587,3
3.97643838726654,5
4.986096089114502,5
4.001777574596856,4
4.858466506202282,5
5.0,5
3.9894272024219335,4
3.012826318836318,2
3.011807022614875,3
4.744980251915347,5
3.9236508842253244,1
4.872235364057373,4
3.409116450467609,4
4.55907870032075,5
3.922398252193025,4
4.2936967488482,4
3.4266255322227046,4
4.633401583524352,5
4.7625017783000985,4
2.032929354116588,2
3.1668176971601016,3
4.985240247779473,5
3.07854472019142,3
3.6348485445192877,2
4.820253390266035,5
4.879661882343496,5
3.63677952644154,3
3.007456658170177,3
4.583289105323878,4
4.016459271332645,4
3.73244352791259,5
4.03224866672009,4
4.937603404992573,5
4.955777390365244,5
4.911423125910758,5
4.85672738645355,5
1.1087273850135673,1
4.528769849620575,2
4.150932740726872,5
4.9760237892707995,5
3.7765158915401584,3
2.3305513501888653,2
4.895670799783671,5
4.993633318928119,5
4.452457118832725,4
4.990509881296701,5
4.959446289163753,5
4.940421314961023,5
3.0905798422331223,3
4.005316905691091,4
4.941254795322666,5
4.074742434015397,4
4.304252820542697,5
4.991191731068689,5
4.938384664937575,5
4.241275571194093,5
4.798203196039326,5
4.971365241559624,5
4.712371375621528,5
4.993967419507664,5
4.807167433603746,5
4.37688612066723,5
4.708823654872535,4
4.972357396278647,5
4.452015180466136,5
3.4133204168606253,5
3.423372406917562,5
2.834660817155825,2
4.541210650425499,5
4.382087542128063,4
4.534764616612455,3
4.494093029675042,3
4.4050338199709085,5
4.810203926489272,5
4.956030451030899,5
4.6196262058474264,5
4.883798751403368,5
4.961396739969281,5
4.938388953084395,5
3.996165741546778,4
4.025054362073645,4
4.078439233915446,5
4.978607159239607,5
3.8962051495201173,3
4.506253000952805,5
4.772260302888818,4
4.989215815261077,5
1.117890042726415,1
3.081340898921977,3
4.028250233839092,4
4.5049931875636995,4
2.9111596690675987,3
4.864700599067615,5
4.144079690664895,3
4.019568892345208,4
4.789679118951055,5
3.9042767613367997,4
2.128745258796041,2
4.980700410995978,5
4.464530588143732,5
4.046667578869706,3
4.915472926791316,5
4.964390180659227,5
4.982517602893389,5
4.870019866714614,5
4.228842238992189,4
4.949975232335256,5
4.912335022277157,5
3.030132729952517,3
4.892866596239986,5
4.61579996925303,5
4.879855443675367,5
3.919163148909243,4
4.9803609462307925,5
4.973697771625526,5
5.0,5
3.6784167957805414,4
4.2137233262466385,5
4.950044724045183,5
4.906809723906496,5
4.066820468591341,5
2.078774235000786,2
4.222492374965914,5
4.989224990488291,5
1.6892334794701502,1
4.951228416481422,5
4.965029227124264,5
4.976280719424126,5
4.733622052193379,5
3.9778549376566357,3
4.9544603177088415,5
4.983670438349282,5
4.94289163585744,5
4.481614411156032,5
3.7503174735970197,5
4.983933342455449,5
4.016340562709272,4
4.998800492209442,5
4.980289132949861,5
5.0,5
4.335932929679853,4
3.89629616865908,4
4.379504362111805,3
3.0087042083630107,3
4.514225592191341,5
4.20466216992929,5
4.989447143316555,5
4.9593735231948655,5
3.10696507553551,5
4.9324718620422505,5
4.987320247381638,5
5.0,5
4.93045915713239,5
3.5517547315630154,4
4.991446340885061,5
3.6983891732631915,5
4.003854936863082,4
4.931125413161897,5
4.447092735163659,3
1.0691466413450983,1
4.2850664847512965,3
4.994360859042908,5
4.872328694039888,5
4.90259294195226,5
4.43295755526884,5
4.982514776564681,5
4.409998433351274,4
4.959954633208475,5
2.8656499409710845,2
4.311664150514436,5
4.786197583687688,5
3.9204233313234296,5
4.048955107471948,4
3.9664414560336927,4
3.71354521739461,3
4.415866644487089,5
3.8071494663285703,5
2.7112642232378996,2
4.945176154476402,5
4.5139922874932985,5
4.979095613938979,5
4.249477491168278,2
4.014355364382337,4
4.399356241096642,5
4.02140036904605,1
1.2432364109132763,1
4.84451412080092,5
4.40119918561852,4
4.151244263871624,5
4.886678494422373,5
3.9378072123476517,4
4.968803390571266,5
3.994416724996289,4
3.9507878707232535,4
4.8491932550045895,5
3.6744379381765477,5
4.694003110278662,4
4.5960062322303825,4
4.961561590800755,5
3.1694595631461873,2
4.317878591922755,3
4.98630361331448,5
4.928625043568463,5
4.431559673047147,4
4.981802220430324,5
4.876254607817352,5
3.9104441086470394,4
4.986462632655709,5
4.874305125557752,5
4.053719970043939,5
4.019897926988539,4
3.122404696418465,3
3.986705987983235,4
4.996287972946734,5
4.0866050980352275,5
4.974430540970193,5
3.2293594548521796,3
3.3451787812147935,4
3.991734857607461,4
4.1077025597420205,5
4.912578711146261,5
4.683214058991104,4
4.983401422190214,5
3.109293181139284,3
3.851784585326897,4
2.745239038737143,3
3.945154957428508,2
4.70490627217327,5
4.101280413857733,4
3.6709729395715573,5
3.048282939568029,3
3.547064719292344,4
4.969790583316549,5
3.8969118245643406,5
4.9887587022258115,5
4.022789146431737,5
4.024064128137791,4
4.0487807294217,3
4.979531432290078,5
4.976428647192111,5
3.1557705159151546,3
3.25234788272382,3
4.011870046471277,4
3.080077575478497,3
4.000740043053982,5
3.9774999521634435,4
4.8412505625505275,5
4.954186260365318,5
3.932470123014685,4
4.946302995948905,5
4.420340705155074,5
3.0785377579838507,3
4.968381009732133,5
4.753057210075376,5
1.09101541710693,1
3.8290156222892846,4
3.947828681091744,5
4.468983713435235,3
5.0,5
4.925703912649837,5
4.847379290311943,5
2.0884660194900206,2
1.234608000899838,1
4.199211436337291,5
3.9553608373583793,4
4.393978232029739,4
4.973936547385831,5
3.999007159097637,4
3.9441886366399057,4
3.661941010963954,5
4.418514848729492,5
4.7325506963100334,5
4.455021027720691,3
4.844614855936377,5
4.374343038112601,4
4.973848869435601,5
4.498807076149916,5
4.6464078661048624,5
2.329939593422053,2
3.867859797352491,5
4.885944654635978,5
4.388911364976545,4
4.013089670032115,4
4.462568365517611,2
4.134493254426721,5
2.0135075250083627,2
4.968255570240416,5
4.209133098606298,4
4.9295621511010035,5
4.077909790342698,4
4.832927385340832,5
3.086224583248264,3
3.7772533176761334,2
4.366305279093013,5
4.026159204059255,4
3.977230046273159,4
4.962900718871315,5
4.0326747911765715,4
4.585128229219998,4
2.9991062706426987,3
2.315844613830783,2
3.869355587506194,3
4.225784564121372,4
4.018156840213611,4
1.261962424665,1
3.0549339718240907,3
4.995790239672759,5
4.9059108874910295,5
4.986891900761436,5
3.6419249770147015,5
3.9207849051911734,4
3.5437603139248566,4
4.3888623154324575,5
4.987006369770995,5
4.047476045355945,4
4.985365875598554,5
4.016173430405724,4
3.527535530067814,3
2.0096197144624544,2
2.052304548786669,1
4.703431488663204,5
4.910105131408546,5
4.952293114180182,5
4.877578072258355,5
4.2641041874644605,4
4.995191543134335,5
4.914787671344442,5
4.043057154436834,4
4.852799486219618,5
4.8535093934784195,5
4.168481946242306,2
4.135667619563518,4
4.438344619035446,5
4.505747199009377,4
4.989603085836051,5
3.9561168043467196,4
4.423856661866973,5
4.151971651917683,5
3.9142197090110487,4
4.697977609428486,4
4.92365739761947,5
4.889776611315095,5
3.4567674560555632,3
3.9647241638072286,4
3.697139738138372,3
3.974221034795487,4
2.9905289634042984,3
3.173634067468628,3
2.32656956426295,1
2.517281657246754,1
4.383044793739398,5
4.069355457876582,4
3.049978218863429,1
3.535327797033264,5
4.02365008715522,4
4.934889119009224,5
4.967877118188477,5
4.178076742420835,4
4.3271021082536185,3
4.976475081338869,5
4.5104660246300945,5
4.88515946473554,5
4.968966140106836,5
4.9559003948857,5
4.613654906315031,4
4.687080673096711,5
4.590367620708703,5
4.002906434792916,4
3.981519569257522,4
4.013570490332782,4
5.0,5
3.9943963669484983,4
4.8488047142393444,5
3.030492880421152,3
4.027839041805983,4
4.98788557028663,5
4.868847779197665,5
4.691572441243388,3
4.052902375482072,4
3.0230448323835275,3
4.031525600468884,4
4.945296955053862,5
3.9766293181143197,4
4.894317593470757,5
2.168770339031247,2
5.0,5
3.9464353459316674,5
4.899437838038625,5
3.7324385010903978,3
5.0,5
4.920573385741762,5
4.982274628405198,5
4.173525259100502,4
4.987606930836166,5
4.922433313438186,5
4.132355987198716,1
3.296868310088596,3
4.107176359959482,5
4.981012455830217,5
4.893060115370046,5
5.0,5
3.0456586638037124,3
2.011330138005676,2
3.8930909302033174,4
4.373150612689917,4
3.125875994383902,3
3.6641898197233953,3
4.542358546563195,5
3.1599702991407512,3
4.576993367242716,5
4.952591618760078,5
3.3752030569055145,4
4.051553638318299,4
1.0075825137743744,1
3.1364791644169285,3
4.911889395898175,5
4.07268963722489,5
5.0,5
3.7392824373960156,5
4.01303252322783,4
3.619016188413247,2
4.205369047566709,2
4.289444342953617,4
4.435066647131006,5
4.32086542291149,5
4.023108173607283,4
4.781936137369734,5
3.8215229869360123,4
3.987296833987584,4
3.9034950027956117,4
4.976785482625612,5
3.3532827108224827,4
3.6417872326443756,4
4.940084522462182,5
4.922868419610792,5
4.923187647787702,5
4.980726400769179,5
2.179144500851354,2
4.794191214619895,5
4.664073056887917,5
4.030144917514518,5
2.26774819477992,2
5.0,5
3.1255650735160243,3
4.962713542053221,5
2.1796788071440694,1
3.5569164538426326,5
4.009125627828814,4
4.758748908448596,5
4.277738025924946,3
4.911146979854211,5
3.1860321566327316,3
2.995580123583095,5
1.0338027886961387,1
4.5032428498858,5
3.277385712737594,4
1.1982468511946036,1
4.943573718697316,5
2.754561276384049,4
3.7682372593597138,5
3.0871056476969407,3
4.606148386162289,5
4.366580838777099,2
4.69514695290785,4
4.182606545449417,4
4.42054794664945,3
4.97620707522015,5
2.9970103233642287,3
4.086893599987669,4
4.873502075733993,5
3.701122084954259,4
4.119747590842747,5
4.960894950257385,5
5.0,5
2.7958497808435117,2
4.763400847336872,5
4.5973483927396295,5
3.705936471459037,4
4.156917282600435,4
4.988210115306849,5
4.987996134180014,5
3.9520535845183313,5
2.1964092294060586,2
4.9780259937346445,5
4.686193595643099,4
3.158817364183739,3
4.969381574200999,5
4.999999999999999,5
3.9922610688414246,4
4.98973938246454,5
4.043057154436834,4
4.156081024621726,5
4.239003844692621,5
4.117595671088837,5
4.965161527117971,5
3.648826795339259,4
4.551684296173107,5
3.723304321167734,4
2.262412466019438,2
3.042285822249036,2
4.944129486532194,5
4.174428053859512,5
3.461512340048106,3
4.377204987413629,5
5.0,5
4.99242934295146,5
4.929560282500904,4
4.866693866978976,5
4.083191340425961,5
4.999343802994838,5
5.0,5
4.977970107932805,5
4.454702068784474,5
4.943573718697316,5
3.9700329748000938,3
4.956475367669909,5
3.5069815070857078,5
4.9864124599754485,5
4.822723578268945,5
4.972317455892064,5
3.307754154428246,2
4.483047391946743,5
4.971652835378675,5
4.2258895092533395,5
4.838259261425098,5
4.0804201114051395,4
4.960967169415115,5
4.313339154715289,5
3.9773171135585685,4
4.651835482989341,5
4.014669231724732,4
4.149944977881552,4
4.581981799018962,2
3.9680507608849074,4
5.0,5
4.497885836660817,5
1.1723804404215041,1
3.828370982445733,5
3.5273121907705773,4
3.8101530625660036,5
4.767214132361202,5
4.842140733610098,5
4.287967182512807,4
4.0162891380981875,4
4.977745416138759,5
4.026266148040642,3
4.752312960611197,5
3.0158610803502115,4
3.5723612554959443,5
4.923674057528236,5
2.7838368973283747,2
3.6235174399558336,5
5.0,5
4.967569708352652,5
4.986443305654974,5
3.196695133871777,3
4.20328402154038,5
4.826960155016991,4
4.002098191863625,4
4.755876131840464,5
4.706601944022889,5
4.054668643687219,5
4.3658215455776075,5
4.746873983021454,5
4.916569090106134,5
4.913781774108801,5
4.395268768057474,4
4.879492770994716,5
4.978293036398109,5
4.99132611212352,5
3.973304866091362,5
4.9819046493638925,5
3.764592884239111,5
4.991398975040244,5
4.9,5
3.5682394624921168,4
4.05929189127994,5
4.342608180571336,3
4.93910429491778,5
3.432933307281483,4
4.834560691424673,5
4.94292729178544,5
4.328950347893085,3
4.037569456049662,5
4.959346862056746,5
3.987425028269613,4
4.882012968515242,5
4.61373753223053,2
4.796356641248737,5
3.7591363972299585,5
3.7510957727047227,4
4.179305223099561,4
4.403468342194182,5
2.9048103705303303,2
4.71742872766327,4
